customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value,average_monthly_spend,usage_per_month,support_ticket_rate,age_group,tenure_group
C106449,42.0,Male,Mumbai,51,639.1,28905.23,21.0,0,67.0,Monthly,Debit Card,1,0,59724.49,566.7692156862745,1.3137254901960784,0.0,36-50,25+ months
C106450,27.0,Female,Other,9,1820.86,16459.26,14.0,1,100.0,Monthly,UPI,0,0,61500.97,1828.8066666666664,11.11111111111111,0.1111111111111111,26-35,7-12 months
C106451,31.0,Female,Other,20,1246.22,26989.13,26.0,1,90.0,Annual,Debit Card,0,0,65525.58,1349.4565,4.5,0.05,26-35,13-24 months
C106452,59.0,Male,Chennai,47,2389.91,106676.16,20.0,2,74.0,Monthly,Bank Transfer,0,0,134979.59,2269.7055319148935,1.574468085106383,0.0425531914893617,51+,25+ months
C106453,63.0,Female,Delhi,19,1672.68,35190.82,24.0,0,48.0,Annual,UPI,1,0,53295.68,1852.1484210526316,2.526315789473684,0.0,51+,13-24 months
C106454,47.0,Female,Mumbai,68,2633.23,181195.0,13.0,3,42.0,Quarterly,Bank Transfer,0,0,170101.8,2664.6323529411766,0.6176470588235294,0.04411764705882353,36-50,25+ months
C106455,58.0,Female,Delhi,12,1486.21,17647.39,18.0,5,64.0,Monthly,Credit Card,0,0,37987.18,1470.6158333333333,5.333333333333333,0.4166666666666667,51+,7-12 months
C106456,42.0,Female,Other,5,2245.18,11243.55,16.0,1,75.0,Monthly,Credit Card,0,0,67592.93,2248.71,15.0,0.2,36-50,0-6 months
C106457,31.0,Male,Bengaluru,69,2202.03,145168.29,13.0,1,94.0,Annual,UPI,0,0,171270.47,2103.8882608695653,1.3623188405797102,0.014492753623188406,26-35,25+ months
C106458,52.0,Male,Pune,25,2362.83,61836.77,7.0,4,86.0,Quarterly,Bank Transfer,0,0,96132.19,2473.4708,3.44,0.16,51+,25+ months
C106459,69.0,Female,Delhi,31,1834.91,60809.97,30.0,5,100.0,Monthly,Credit Card,1,0,109069.18,1961.611935483871,3.225806451612903,0.16129032258064516,51+,25+ months
C106460,65.0,Male,Bengaluru,46,2644.2,107731.13,11.0,4,64.0,Monthly,Credit Card,1,0,138242.35,2341.9810869565217,1.391304347826087,0.08695652173913043,51+,25+ months
C106461,51.0,Male,Pune,34,1867.38,68783.52,19.0,1,49.0,Monthly,UPI,0,0,92273.11,2023.0447058823531,1.4411764705882353,0.029411764705882353,51+,25+ months
C106462,27.0,Male,Chennai,41,2180.55,79271.92,23.0,5,63.0,Quarterly,Debit Card,0,0,109152.43,1933.4614634146342,1.5365853658536586,0.12195121951219512,26-35,25+ months
C106463,52.0,Female,Hyderabad,68,1226.06,88131.75,10.0,6,71.0,Monthly,UPI,1,0,85793.21,1296.0551470588234,1.0441176470588236,0.08823529411764706,51+,25+ months
C106464,28.0,Male,Other,38,1858.615,102326.93,6.0,2,75.0,Annual,UPI,1,0,114774.58,2692.813947368421,1.9736842105263157,0.05263157894736842,26-35,25+ months
C106465,44.0,Female,Chennai,46,3251.51,155355.6,18.0,1,53.0,Annual,Debit Card,1,0,172388.87,3377.2956521739134,1.1521739130434783,0.021739130434782608,36-50,25+ months
C106466,38.0,Male,Mumbai,69,1845.41,129951.58,12.0,2,61.0,Monthly,UPI,0,0,126759.29,1883.356231884058,0.8840579710144928,0.028985507246376812,36-50,25+ months
C106467,38.0,Other,Pune,27,1295.18,38941.45,10.0,1,49.0,Monthly,Bank Transfer,1,0,57057.63,1442.2759259259258,1.8148148148148149,0.037037037037037035,36-50,25+ months
C106468,39.0,Male,Other,43,1367.27,52141.64,11.0,2,100.0,Annual,Bank Transfer,1,0,81553.03,1212.5962790697674,2.3255813953488373,0.046511627906976744,36-50,25+ months
C106469,62.0,Female,Kolkata,71,901.55,67775.34,17.0,3,91.0,Quarterly,Credit Card,0,0,81389.01,954.5822535211267,1.2816901408450705,0.04225352112676056,51+,25+ months
C106470,24.0,Female,Mumbai,45,1222.71,53527.81,5.0,3,60.0,Annual,UPI,1,0,58135.01,1189.5068888888889,1.3333333333333333,0.06666666666666667,18-25,25+ months
C106471,34.0,Female,Mumbai,18,1568.6,28693.2,14.0,1,63.0,Annual,Credit Card,0,0,71042.47,1594.0666666666666,3.5,0.05555555555555555,26-35,13-24 months
C106472,19.0,Male,Bengaluru,32,795.59,26247.48,7.0,2,100.0,Monthly,Bank Transfer,0,0,51750.08,820.23375,3.125,0.0625,18-25,25+ months
C106473,29.0,Female,Chennai,2,2019.23,3696.16,25.0,3,59.0,Monthly,Debit Card,0,0,42926.03,1848.08,29.5,1.5,26-35,0-6 months
C106474,44.0,Male,Other,41,1302.85,48531.94,13.0,1,69.0,Monthly,Bank Transfer,1,0,71970.63,1183.7058536585366,1.6829268292682926,0.024390243902439025,36-50,25+ months
C106475,35.0,Male,Delhi,20,2280.41,42275.9,23.0,3,61.0,Monthly,Credit Card,1,0,74137.02,2113.795,3.05,0.15,26-35,13-24 months
C106476,28.0,Female,Hyderabad,58,2525.2,138546.08,22.0,2,63.0,Quarterly,Credit Card,0,0,161677.65,2388.7255172413793,1.0862068965517242,0.034482758620689655,26-35,25+ months
C106477,33.0,Female,Hyderabad,38,2048.98,75169.3,16.0,0,83.0,Quarterly,Bank Transfer,1,0,99155.85,1978.1394736842105,2.1842105263157894,0.0,26-35,25+ months
C106478,66.0,Female,Kolkata,1,2345.02,2108.2,19.0,2,27.0,Monthly,Wallet,1,0,39872.48,2108.2,27.0,2.0,51+,0-6 months
C106479,68.0,Female,Pune,69,1639.55,110586.92,18.0,4,100.0,Annual,UPI,1,0,131255.71,1602.7089855072463,1.4492753623188406,0.057971014492753624,51+,25+ months
C106480,35.0,Male,Mumbai,54,786.76,46782.74,22.0,2,92.0,Monthly,Credit Card,1,0,68696.62,866.347037037037,1.7037037037037037,0.037037037037037035,26-35,25+ months
C106481,52.0,Female,Mumbai,14,717.71,10632.05,14.0,2,68.0,Monthly,Credit Card,0,0,29635.28,759.4321428571428,4.857142857142857,0.14285714285714285,51+,13-24 months
C106482,70.0,Male,Bengaluru,25,1515.54,39990.31,16.0,2,49.0,Monthly,UPI,0,0,61410.69,1599.6124,1.96,0.08,51+,25+ months
C106483,43.0,Female,Pune,9,1809.84,15754.79,8.0,2,20.0,Quarterly,UPI,1,0,35931.46,1750.5322222222223,2.2222222222222223,0.2222222222222222,36-50,7-12 months
C106484,33.0,Female,Mumbai,61,1734.78,108345.7,9.0,1,64.0,Quarterly,Bank Transfer,0,0,112744.53,1776.1590163934425,1.0491803278688525,0.01639344262295082,26-35,25+ months
C106485,23.0,Female,Delhi,52,1958.82,96318.81,20.0,4,64.0,Monthly,Credit Card,0,0,119286.78,1852.2848076923076,1.2307692307692308,0.07692307692307693,18-25,25+ months
C106486,61.0,Male,Bengaluru,8,2393.12,18621.0,18.0,1,69.0,Quarterly,Debit Card,1,0,58439.83,2327.625,8.625,0.125,51+,7-12 months
C106487,60.0,Female,Chennai,16,2828.66,43950.52,8.0,2,68.0,Monthly,UPI,0,0,94743.08,2746.9075,4.25,0.125,51+,13-24 months
C106488,64.0,Male,Hyderabad,8,2186.68,18651.96,15.0,1,91.0,Monthly,Credit Card,0,0,55814.21,2331.495,11.375,0.125,51+,7-12 months
C106489,64.0,Male,Other,23,2026.95,46863.11,5.0,0,81.0,Quarterly,Debit Card,0,0,70973.19,2037.5265217391304,3.5217391304347827,0.0,51+,13-24 months
C106490,65.0,Male,Other,34,1532.19,50804.21,4.0,3,72.0,Monthly,UPI,0,0,78544.68,1494.2414705882352,2.1176470588235294,0.08823529411764706,51+,25+ months
C106491,59.0,Female,Pune,18,1858.615,13876.69,16.0,4,100.0,Monthly,UPI,0,0,43202.14,770.9272222222222,5.555555555555555,0.2222222222222222,51+,13-24 months
C106492,29.0,Male,Other,44,1415.51,68565.35,11.0,4,66.0,Monthly,Debit Card,0,0,83547.2,1558.3034090909093,1.5,0.09090909090909091,26-35,25+ months
C106493,30.0,Male,Delhi,15,1642.02,23779.2,17.0,2,77.0,Monthly,Bank Transfer,1,0,59961.65,1585.28,5.133333333333334,0.13333333333333333,26-35,13-24 months
C106494,21.0,Male,Bengaluru,15,835.48,12034.6,12.0,0,100.0,Annual,Debit Card,0,0,44130.19,802.3066666666667,6.666666666666667,0.0,18-25,13-24 months
C106495,56.0,Male,Pune,23,1629.13,36252.89,10.0,2,100.0,Annual,Credit Card,1,0,72394.25,1576.212608695652,4.3478260869565215,0.08695652173913043,51+,13-24 months
C106496,19.0,Female,Bengaluru,65,2829.31,173171.55,15.0,1,82.0,Annual,Credit Card,1,0,207377.07,2664.1776923076923,1.2615384615384615,0.015384615384615385,18-25,25+ months
C106497,43.0,Female,Chennai,71,1760.37,135050.15,20.0,3,71.0,Monthly,Wallet,1,0,154875.06,1902.1147887323943,1.0,0.04225352112676056,36-50,25+ months
C106498,44.0,Male,Bengaluru,32,2279.46,76355.93,11.0,3,99.0,Annual,UPI,1,0,99383.88,2386.1228125,3.09375,0.09375,36-50,25+ months
C106499,44.0,Female,Chennai,32,1858.615,89220.3,24.0,2,79.0,Monthly,UPI,1,0,121424.94,2788.134375,2.46875,0.0625,36-50,25+ months
C106500,32.0,Female,Delhi,33,2116.23,69973.67,8.0,4,61.0,Annual,Bank Transfer,0,0,86744.65,2120.4142424242423,1.8484848484848484,0.12121212121212122,26-35,25+ months
C106501,25.0,Female,Hyderabad,43,2088.58,83595.81,8.0,3,65.0,Annual,UPI,0,0,113583.65,1944.0886046511628,1.5116279069767442,0.06976744186046512,18-25,25+ months
C106502,24.0,Female,Hyderabad,13,2119.06,27176.27,9.0,2,91.0,Monthly,Credit Card,0,0,60586.66,2090.4823076923076,7.0,0.15384615384615385,18-25,13-24 months
C106503,64.0,Male,Delhi,9,3612.95,35234.23,10.0,1,69.0,Monthly,Credit Card,0,0,81883.24,3914.9144444444446,7.666666666666667,0.1111111111111111,51+,7-12 months
C106504,63.0,Male,Pune,62,1858.615,118173.08,8.0,3,64.0,Quarterly,Wallet,0,0,113709.78,1906.0174193548387,1.032258064516129,0.04838709677419355,51+,25+ months
C106505,57.0,Male,Mumbai,57,1723.12,98963.56,13.0,5,53.0,Monthly,UPI,0,0,105509.66,1736.2028070175438,0.9298245614035088,0.08771929824561403,51+,25+ months
C106506,29.0,Male,Hyderabad,48,2164.8,111581.94,15.0,2,72.0,Monthly,Debit Card,0,0,109892.35,2324.62375,1.5,0.041666666666666664,26-35,25+ months
C106507,30.0,Female,Chennai,43,2241.9,95194.14,11.0,3,83.0,Monthly,Wallet,0,0,120616.96,2213.8172093023254,1.930232558139535,0.06976744186046512,26-35,25+ months
C106508,44.0,Female,Pune,67,1708.02,122715.86,14.0,1,88.0,Quarterly,Debit Card,1,0,126625.72,1831.58,1.3134328358208955,0.014925373134328358,36-50,25+ months
C106509,34.0,Male,Delhi,32,1828.21,59234.12,21.0,0,46.0,Monthly,UPI,0,0,82856.15,1851.06625,1.4375,0.0,26-35,25+ months
C106510,34.0,Male,Hyderabad,60,1967.79,112090.15,18.0,3,80.0,Annual,UPI,1,0,140924.18,1868.1691666666666,1.3333333333333333,0.05,26-35,25+ months
C106511,53.0,Female,Other,1,2293.25,2354.21,23.0,1,100.0,Monthly,UPI,0,0,65160.48,2354.21,100.0,1.0,51+,0-6 months
C106512,38.0,Female,Bengaluru,57,545.04,32589.97,14.0,6,26.0,Monthly,UPI,0,0,30967.48,571.7538596491228,0.45614035087719296,0.10526315789473684,36-50,25+ months
C106513,25.0,Female,Bengaluru,69,2677.8,193209.02,14.0,3,82.0,Monthly,Credit Card,0,0,195461.34,2800.130724637681,1.1884057971014492,0.043478260869565216,18-25,25+ months
C106514,22.0,Male,Chennai,69,2149.34,156391.31,26.0,2,98.0,Annual,Bank Transfer,1,0,172279.43,2266.5407246376813,1.4202898550724639,0.028985507246376812,18-25,25+ months
C106515,43.0,Female,Bengaluru,68,399.0,29686.81,21.0,6,100.0,Quarterly,Bank Transfer,1,0,43277.29,436.57073529411764,1.4705882352941178,0.08823529411764706,36-50,25+ months
C106516,33.0,Male,Other,61,399.0,22343.94,22.0,3,95.0,Monthly,Debit Card,0,0,51731.37,366.2940983606557,1.5573770491803278,0.04918032786885246,26-35,25+ months
C106517,53.0,Male,Hyderabad,8,1746.44,14659.51,29.0,5,73.0,Quarterly,UPI,1,0,47282.91,1832.43875,9.125,0.625,51+,7-12 months
C106518,45.0,Male,Bengaluru,7,512.0,3893.5,8.0,2,41.0,Monthly,Debit Card,0,0,32076.66,556.2142857142857,5.857142857142857,0.2857142857142857,36-50,7-12 months
C106519,46.0,Female,Chennai,37,3006.88,107852.67,3.0,5,70.0,Annual,Bank Transfer,0,0,133915.26,2914.937027027027,1.8918918918918919,0.13513513513513514,36-50,25+ months
C106520,64.0,Female,Mumbai,42,3241.36,132921.01,17.0,2,85.0,Monthly,UPI,0,0,167887.88,3164.7859523809525,2.0238095238095237,0.047619047619047616,51+,25+ months
C106521,29.0,Female,Hyderabad,32,899.36,26606.17,16.0,2,59.0,Monthly,UPI,0,0,50054.34,831.4428125,1.84375,0.0625,26-35,25+ months
C106522,54.0,Female,Hyderabad,17,1155.52,19981.92,8.0,3,72.0,Quarterly,UPI,0,0,49928.35,1175.4070588235293,4.235294117647059,0.17647058823529413,51+,13-24 months
C106523,47.0,Male,Bengaluru,28,1441.97,44693.96,17.0,3,64.0,Monthly,Credit Card,0,0,57486.08,1596.212857142857,2.2857142857142856,0.10714285714285714,36-50,25+ months
C106524,40.0,Male,Mumbai,70,1813.21,117905.46,14.0,1,80.0,Quarterly,Credit Card,1,0,146029.45,1684.3637142857144,1.1428571428571428,0.014285714285714285,36-50,25+ months
C106525,33.0,Male,Pune,48,1951.04,100638.55,17.0,2,70.0,Quarterly,Debit Card,1,0,116488.57,2096.6364583333334,1.4583333333333333,0.041666666666666664,26-35,25+ months
C106526,31.0,Female,Delhi,54,1407.32,70816.82,20.0,0,43.0,Annual,UPI,1,0,94672.01,1311.4225925925928,0.7962962962962963,0.0,26-35,25+ months
C106527,27.0,Female,Mumbai,42,2923.41,112307.1,21.0,0,83.0,Annual,Debit Card,0,0,154696.52,2673.9785714285717,1.9761904761904763,0.0,26-35,25+ months
C106528,24.0,Other,Chennai,36,2258.88,83124.95,20.0,2,95.0,Quarterly,Credit Card,0,0,107483.06,2309.026388888889,2.638888888888889,0.05555555555555555,18-25,25+ months
C106529,62.0,Female,Kolkata,66,2580.27,175847.75,1.0,1,86.0,Monthly,Credit Card,0,0,189425.67,2664.3598484848485,1.303030303030303,0.015151515151515152,51+,25+ months
C106530,69.0,Female,Chennai,31,2050.07,67721.58,19.0,3,69.0,Annual,Credit Card,0,0,85172.08,2184.5670967741935,2.225806451612903,0.0967741935483871,51+,25+ months
C106531,54.0,Female,Bengaluru,65,2976.22,196013.04,8.0,3,78.0,Annual,Credit Card,0,0,209847.83,3015.5852307692307,1.2,0.046153846153846156,51+,25+ months
C106532,46.0,Female,Delhi,3,1978.18,5802.32,14.0,2,44.0,Annual,Wallet,0,0,49512.24,1934.1066666666666,14.666666666666666,0.6666666666666666,36-50,0-6 months
C106533,20.0,Female,Delhi,13,1144.76,13620.8,18.0,7,100.0,Annual,UPI,0,0,56800.74,1047.753846153846,7.6923076923076925,0.5384615384615384,18-25,13-24 months
C106534,32.0,Female,Chennai,31,2782.84,85287.89,22.0,0,42.0,Annual,Credit Card,0,0,113495.07,2751.222258064516,1.3548387096774193,0.0,26-35,25+ months
C106535,53.0,Female,Hyderabad,29,1858.615,33702.53,12.0,4,23.0,Monthly,Debit Card,1,0,35445.91,1162.1562068965518,0.7931034482758621,0.13793103448275862,51+,25+ months
C106536,64.0,Female,Hyderabad,57,1542.29,97034.37,15.0,5,98.0,Monthly,UPI,1,0,106154.76,1702.3573684210526,1.719298245614035,0.08771929824561403,51+,25+ months
C106537,63.0,Male,Pune,33,1243.22,42801.24,12.0,3,97.0,Monthly,Wallet,0,0,80593.39,1297.0072727272727,2.9393939393939394,0.09090909090909091,51+,25+ months
C106538,69.0,Male,Hyderabad,53,2954.49,168286.73,14.0,3,72.0,Annual,Credit Card,0,0,183368.75,3175.221320754717,1.3584905660377358,0.05660377358490566,51+,25+ months
C106539,36.0,Male,Mumbai,10,1494.21,15623.34,14.0,3,72.0,Monthly,Credit Card,1,0,52805.14,1562.334,7.2,0.3,36-50,7-12 months
C106540,30.0,Male,Hyderabad,63,1993.13,117608.68,20.0,0,94.0,Quarterly,UPI,0,0,148628.76,1866.8044444444442,1.492063492063492,0.0,26-35,25+ months
C106541,59.0,Female,Bengaluru,65,2759.05,194176.37,24.0,2,65.0,Annual,Bank Transfer,0,0,199059.24,2987.328769230769,1.0,0.03076923076923077,51+,25+ months
C106542,38.0,Male,Bengaluru,2,1626.08,3453.4,5.0,0,81.0,Annual,Credit Card,1,0,42495.91,1726.7,40.5,0.0,36-50,0-6 months
C106543,54.0,Male,Hyderabad,2,2063.59,3843.39,22.0,1,53.0,Quarterly,Credit Card,1,0,39669.08,1921.695,26.5,0.5,51+,0-6 months
C106544,44.0,Male,Hyderabad,69,1588.82,109777.73,22.0,3,64.0,Monthly,Credit Card,0,0,130300.17,1590.9815942028986,0.927536231884058,0.043478260869565216,36-50,25+ months
C106545,69.0,Female,Delhi,37,1940.21,79267.7,17.0,1,100.0,Monthly,Debit Card,1,0,103476.18,2142.3702702702703,2.7027027027027026,0.02702702702702703,51+,25+ months
C106546,46.0,Male,Mumbai,2,2058.0,4294.01,35.0,3,85.0,Annual,Debit Card,0,0,62153.89,2147.005,42.5,1.5,36-50,0-6 months
C106547,37.0,Male,Pune,61,2698.69,180450.04,13.0,3,67.0,Annual,Bank Transfer,0,0,177209.8,2958.1973770491804,1.098360655737705,0.04918032786885246,36-50,25+ months
C106548,42.0,Male,Hyderabad,40,1974.09,74414.28,11.0,6,82.0,Annual,Wallet,0,0,102162.09,1860.357,2.05,0.15,36-50,25+ months
C106549,23.0,Male,Kolkata,63,2040.81,138662.54,33.0,3,100.0,Annual,Debit Card,0,0,156059.82,2200.9926984126987,1.5873015873015872,0.047619047619047616,18-25,25+ months
C106550,53.0,Female,Other,25,2992.1,69047.53,2.0,4,100.0,Monthly,Bank Transfer,0,0,102459.52,2761.9012,4.0,0.16,51+,25+ months
C106551,19.0,Male,Hyderabad,38,900.58,36480.29,5.0,1,63.0,Quarterly,Credit Card,0,0,56296.79,960.0076315789474,1.6578947368421053,0.02631578947368421,18-25,25+ months
C106552,39.0,Female,Other,37,2248.83,86412.17,21.0,0,50.0,Monthly,UPI,0,0,96367.14,2335.464054054054,1.3513513513513513,0.0,36-50,25+ months
C106553,49.0,Female,Bengaluru,27,3260.66,94577.65,17.0,3,94.0,Annual,Bank Transfer,0,0,131352.65,3502.875925925926,3.4814814814814814,0.1111111111111111,36-50,25+ months
C106554,33.0,Female,Delhi,50,1724.8,91533.83,6.0,4,35.0,Monthly,Debit Card,0,0,94674.45,1830.6766,0.7,0.08,26-35,25+ months
C106555,35.0,Male,Bengaluru,34,942.88,31810.66,21.0,1,76.0,Monthly,Credit Card,0,0,73805.13,935.6076470588235,2.235294117647059,0.029411764705882353,26-35,25+ months
C106556,22.0,Male,Mumbai,44,1651.74,79759.8,13.0,1,50.0,Annual,Debit Card,1,0,81861.05,1812.7227272727273,1.1363636363636365,0.022727272727272728,18-25,25+ months
C106557,53.0,Male,Mumbai,72,1627.94,114141.39,1.0,2,66.0,Quarterly,UPI,1,0,119403.4,1585.2970833333334,0.9166666666666666,0.027777777777777776,51+,25+ months
C106558,47.0,Male,Bengaluru,4,3024.25,11905.13,19.0,2,54.0,Annual,Bank Transfer,1,0,66473.19,2976.2825,13.5,0.5,36-50,0-6 months
C106559,62.0,Female,Delhi,52,793.15,43825.46,21.0,2,63.0,Quarterly,UPI,1,0,62460.15,842.7973076923076,1.2115384615384615,0.038461538461538464,51+,25+ months
C106560,36.0,Male,Mumbai,55,2075.46,122593.45,6.0,2,49.0,Monthly,Credit Card,0,0,111845.48,2228.971818181818,0.8909090909090909,0.03636363636363636,36-50,25+ months
C106561,40.0,Male,Mumbai,12,847.47,9768.29,5.0,6,6.0,Monthly,UPI,1,1,13248.04,814.0241666666667,0.5,0.5,36-50,7-12 months
C106562,51.0,Female,Other,14,1710.67,24169.78,1.0,5,49.0,Annual,Bank Transfer,0,0,37848.48,1726.412857142857,3.5,0.35714285714285715,51+,13-24 months
C106563,30.0,Female,Other,35,2566.83,83257.12,15.0,2,100.0,Quarterly,UPI,0,0,141540.53,2378.774857142857,2.857142857142857,0.05714285714285714,26-35,25+ months
C106564,60.0,Male,Other,6,2442.13,13134.06,11.0,2,88.0,Annual,Credit Card,1,0,61851.75,2189.0099999999998,14.666666666666666,0.3333333333333333,51+,0-6 months
C106565,46.0,Male,Kolkata,47,1858.615,93827.33,10.0,0,83.0,Monthly,Bank Transfer,1,0,113302.67,1996.326170212766,1.7659574468085106,0.0,36-50,25+ months
C106566,53.0,Male,Bengaluru,23,2454.51,62476.0,22.0,3,44.0,Monthly,Bank Transfer,1,0,81727.76,2716.3478260869565,1.9130434782608696,0.13043478260869565,51+,13-24 months
C106567,39.0,Female,Bengaluru,68,2047.73,131484.23,11.0,2,57.0,Annual,Debit Card,1,0,144343.01,1933.591617647059,0.8382352941176471,0.029411764705882353,36-50,25+ months
C106568,69.0,Female,Bengaluru,65,1902.95,110049.66,5.0,1,68.0,Monthly,Debit Card,0,0,132726.91,1693.0716923076923,1.0461538461538462,0.015384615384615385,51+,25+ months
C106569,69.0,Female,Other,59,1725.63,105366.01,13.0,5,100.0,Monthly,UPI,0,0,122000.9,1785.8645762711863,1.694915254237288,0.0847457627118644,51+,25+ months
C106570,64.0,Female,Hyderabad,9,2089.55,18260.85,16.0,4,25.0,Monthly,Wallet,0,0,65375.2,2028.9833333333331,2.7777777777777777,0.4444444444444444,51+,7-12 months
C106571,53.0,Female,Bengaluru,58,2060.11,126384.22,7.0,2,67.0,Quarterly,Bank Transfer,1,0,133407.75,2179.038275862069,1.1551724137931034,0.034482758620689655,51+,25+ months
C106572,26.0,Male,Hyderabad,48,2850.8,128927.57,7.0,2,31.0,Monthly,Bank Transfer,0,0,152591.75,2685.9910416666667,0.6458333333333334,0.041666666666666664,26-35,25+ months
C106573,56.0,Male,Bengaluru,63,801.62,53009.09,22.0,2,81.0,Quarterly,Credit Card,0,0,71181.14,841.4141269841269,1.2857142857142858,0.031746031746031744,51+,25+ months
C106574,68.0,Female,Bengaluru,9,1965.87,19227.44,3.0,4,71.0,Annual,Bank Transfer,0,0,42501.22,2136.382222222222,7.888888888888889,0.4444444444444444,51+,7-12 months
C106575,36.0,Female,Delhi,44,1667.09,73306.04,8.0,3,66.0,Monthly,UPI,0,0,92627.17,1666.0463636363636,1.5,0.06818181818181818,36-50,25+ months
C106576,55.0,Male,Hyderabad,46,2658.13,135620.53,8.0,5,100.0,Monthly,Bank Transfer,0,0,147385.37,2948.272391304348,2.1739130434782608,0.10869565217391304,51+,25+ months
C106577,23.0,Female,Mumbai,15,1215.75,19563.64,15.0,6,19.0,Monthly,UPI,0,0,45605.2,1304.2426666666665,1.2666666666666666,0.4,18-25,13-24 months
C106578,69.0,Female,Pune,53,1600.68,83614.71,18.0,1,55.0,Monthly,Bank Transfer,0,0,113723.26,1577.6360377358492,1.0377358490566038,0.018867924528301886,51+,25+ months
C106579,64.0,Male,Pune,48,1821.73,83966.62,16.0,1,64.0,Monthly,Credit Card,0,0,112161.09,1749.3045833333333,1.3333333333333333,0.020833333333333332,51+,25+ months
C106580,32.0,Female,Hyderabad,72,2102.93,169330.79,15.0,2,55.0,Quarterly,UPI,0,0,157871.56,2351.816527777778,0.7638888888888888,0.027777777777777776,26-35,25+ months
C106581,37.0,Male,Kolkata,42,1686.24,78165.11,29.0,1,53.0,Monthly,Credit Card,0,0,91205.14,1861.0740476190476,1.2619047619047619,0.023809523809523808,36-50,25+ months
C106582,26.0,Male,Pune,17,1442.39,25882.29,13.0,4,33.0,Monthly,Credit Card,0,0,34213.35,1522.4876470588235,1.9411764705882353,0.23529411764705882,26-35,13-24 months
C106583,49.0,Male,Hyderabad,35,1365.05,46108.49,4.0,0,75.0,Quarterly,UPI,1,0,61888.78,1317.3854285714285,2.142857142857143,0.0,36-50,25+ months
C106584,21.0,Female,Delhi,31,1338.72,37456.92,19.0,3,87.0,Annual,UPI,0,0,80662.44,1208.2877419354838,2.806451612903226,0.0967741935483871,18-25,25+ months
C106585,67.0,Female,Delhi,4,1209.5,4411.35,14.0,2,29.0,Monthly,UPI,1,0,42600.06,1102.8375,7.25,0.5,51+,0-6 months
C106586,35.0,Male,Mumbai,48,1562.6,79672.81,14.0,2,100.0,Quarterly,Credit Card,0,0,104974.1,1659.8502083333333,2.0833333333333335,0.041666666666666664,26-35,25+ months
C106587,22.0,Female,Hyderabad,14,1320.65,19164.7,13.0,0,66.0,Monthly,Credit Card,1,0,51651.97,1368.9071428571428,4.714285714285714,0.0,18-25,13-24 months
C106588,37.0,Female,Mumbai,25,3083.15,72672.8,17.0,4,56.0,Monthly,Credit Card,1,0,103844.44,2906.9120000000003,2.24,0.16,36-50,25+ months
