customer_id,age,gender,location,tenure_months,monthly_spend,total_spend,login_frequency,support_tickets,product_usage,subscription_type,payment_method,discount_used,churn,customer_lifetime_value
C106024,25.0,Female,Mumbai,47,2545.26,113733.09,11.0,3,78.0,Monthly,UPI,0,0,145515.07
C106025,44.0,Female,Other,38,762.95,26680.42,15.0,4,71.0,Monthly,Credit Card,0,0,51533.1
C106026,29.0,Female,Hyderabad,63,2140.4,147308.57,6.0,3,100.0,Monthly,UPI,1,0,144082.11
C106027,18.0,Female,Chennai,41,2033.73,90629.32,29.0,7,62.0,Annual,UPI,0,0,95733.66
C106028,60.0,Male,Kolkata,21,775.81,17380.65,25.0,0,100.0,Monthly,Credit Card,1,0,57965.03
C106029,57.0,Male,Kolkata,45,3334.16,158140.69,13.0,3,52.0,Annual,Debit Card,0,0,162322.71
C106030,59.0,Female,Mumbai,13,1156.43,16065.21,9.0,4,34.0,Monthly,Credit Card,0,0,26866.15
C106031,68.0,Male,Hyderabad,66,2087.15,124881.15,11.0,0,38.0,Monthly,Credit Card,0,0,144586.41
C106032,28.0,Female,Pune,66,1824.84,127496.94,7.0,0,91.0,Annual,Bank Transfer,1,0,126306.19
C106033,56.0,Female,Mumbai,43,2176.94,101445.12,10.0,4,32.0,Monthly,Debit Card,1,0,90963.59
C106034,60.0,Male,Pune,62,1449.55,84598.24,10.0,2,53.0,Quarterly,Debit Card,0,0,108773.09
C106035,48.0,Female,Chennai,48,2368.54,116327.37,6.0,2,53.0,Monthly,Credit Card,0,0,124194.98
C106036,34.0,Male,Hyderabad,26,2807.48,74013.47,23.0,1,41.0,Monthly,Credit Card,0,0,110629.65
C106037,50.0,Male,Hyderabad,61,1881.48,107674.77,14.0,0,44.0,Quarterly,Wallet,1,0,128630.16
C106038,49.0,Female,Mumbai,62,740.36,40828.18,18.0,0,80.0,Monthly,Debit Card,1,0,74271.54
C106039,46.0,Male,Hyderabad,14,1007.04,15457.39,13.0,0,75.0,Quarterly,Credit Card,0,0,47152.92
C106040,38.0,Female,Hyderabad,54,2965.47,162807.77,7.0,0,78.0,Quarterly,Bank Transfer,1,0,185225.31
C106041,38.0,Female,Chennai,41,2175.63,88223.13,11.0,3,100.0,Monthly,UPI,1,0,104092.63
C106042,57.0,Male,Chennai,60,1923.14,125484.17,10.0,2,36.0,Annual,UPI,1,0,131356.74
C106043,40.0,Female,Bengaluru,9,2511.22,23789.59,22.0,0,100.0,Monthly,Debit Card,1,0,76572.0
C106044,23.0,Female,Hyderabad,44,1858.615,65041.19,25.0,3,65.0,Monthly,Debit Card,0,0,87097.38
C106045,39.0,Male,Other,56,2632.72,147334.06,6.0,2,72.0,Annual,Bank Transfer,0,0,161939.02
C106046,67.0,Male,Hyderabad,3,563.09,1746.4,13.0,3,61.0,Monthly,UPI,1,0,22523.72
C106047,55.0,Female,Bengaluru,59,1778.9,110189.37,14.0,5,63.0,Annual,Debit Card,1,0,110131.08
C106048,54.0,Female,Bengaluru,13,1252.8,16707.94,11.0,2,30.0,Quarterly,Credit Card,0,0,25898.92
C106049,62.0,Male,Kolkata,30,878.25,26219.2,12.0,2,65.0,Quarterly,Bank Transfer,1,0,38008.5
C106050,68.0,Male,Chennai,53,1349.26,63021.75,14.0,3,79.0,Quarterly,Wallet,0,0,97982.02
C106051,25.0,Female,Hyderabad,51,1692.75,83230.31,7.0,3,65.0,Monthly,UPI,0,0,94160.45
C106052,58.0,Female,Hyderabad,42,1414.65,60735.89,16.0,2,61.0,Quarterly,UPI,1,0,76526.85
C106053,66.0,Male,Delhi,26,2369.71,60987.77,17.0,1,83.0,Annual,UPI,0,0,99072.95
C106054,52.0,Female,Delhi,59,1864.81,97252.57,6.0,4,61.0,Monthly,Wallet,1,0,107728.91
C106055,68.0,Male,Chennai,69,1470.87,89929.18,24.0,1,100.0,Monthly,UPI,0,0,127732.63
C106056,28.0,Female,Hyderabad,3,2554.11,8482.76,15.0,2,82.0,Monthly,Credit Card,1,0,57964.98
C106057,41.0,Male,Bengaluru,41,2288.47,87757.34,24.0,1,92.0,Monthly,Credit Card,0,0,128372.06
C106058,66.0,Male,Mumbai,1,2035.89,2161.53,15.0,1,100.0,Quarterly,Wallet,1,0,54889.47
C106059,38.0,Male,Delhi,65,999.71,66773.2,15.0,0,76.0,Quarterly,Wallet,0,0,92406.25
C106060,68.0,Female,Hyderabad,70,2015.59,148588.78,21.0,4,78.0,Monthly,UPI,0,0,144186.65
C106061,19.0,Female,Mumbai,50,2207.02,97845.08,18.0,2,90.0,Quarterly,Credit Card,0,1,142681.68
C106062,57.0,Female,Bengaluru,59,2347.39,127638.03,6.0,3,71.0,Monthly,UPI,0,0,147598.7
C106063,36.0,Female,Mumbai,63,1512.8,98286.2,16.0,1,48.0,Monthly,UPI,0,0,103598.16
C106064,56.0,Male,Delhi,25,2845.61,64134.51,18.0,1,73.0,Annual,Credit Card,0,0,108319.28
C106065,45.0,Female,Kolkata,10,2516.85,26768.42,10.0,0,56.0,Monthly,Bank Transfer,0,0,72982.77
C106066,34.0,Male,Chennai,1,2812.05,3136.95,24.0,2,93.0,Monthly,Debit Card,0,0,72738.78
C106067,23.0,Female,Mumbai,14,948.2,13307.31,14.0,3,45.0,Monthly,Debit Card,1,1,26841.45
C106068,36.0,Male,Bengaluru,21,1545.82,31534.75,16.0,2,81.0,Quarterly,Debit Card,1,0,70205.82
C106069,55.0,Male,Bengaluru,58,940.17,48794.37,14.0,2,17.0,Monthly,UPI,0,0,53677.86
C106070,45.0,Female,Hyderabad,38,1522.91,53766.44,21.0,4,74.0,Annual,Credit Card,0,0,83345.76
C106071,19.0,Female,Bengaluru,1,1149.55,1284.95,21.0,2,98.0,Annual,UPI,0,0,32441.65
C106072,55.0,Female,Hyderabad,5,1105.97,5172.24,14.0,2,64.0,Monthly,Credit Card,1,0,32705.71
C106073,54.0,Female,Other,44,2220.14,88052.54,9.0,3,90.0,Monthly,Bank Transfer,1,0,110365.06
C106074,68.0,Male,Delhi,65,1766.74,126401.69,6.0,3,66.0,Annual,Bank Transfer,1,0,132577.46
C106075,69.0,Female,Hyderabad,57,1299.55,76092.17,11.0,3,100.0,Annual,Debit Card,0,0,103412.57
C106076,21.0,Male,Hyderabad,45,3103.92,125800.32,16.0,4,100.0,Quarterly,Credit Card,1,0,168495.11
C106077,39.0,Female,Bengaluru,60,2035.18,122823.16,14.0,1,100.0,Monthly,UPI,0,0,149450.11
C106078,43.0,Female,Bengaluru,66,1090.82,74431.2,13.0,1,69.0,Monthly,Debit Card,0,0,100011.36
C106079,66.0,Male,Bengaluru,47,1637.0,76905.13,9.0,5,69.0,Monthly,Bank Transfer,0,0,99130.15
C106080,60.0,Male,Chennai,26,1924.11,52229.56,4.0,2,45.0,Monthly,Debit Card,0,1,68065.84
C106081,53.0,Male,Kolkata,9,1603.86,13641.65,14.0,2,98.0,Monthly,Bank Transfer,1,0,42805.75
C106082,30.0,Male,Mumbai,51,1707.62,77245.16,8.0,1,99.0,Annual,Credit Card,0,0,115227.78
C106083,69.0,Male,Mumbai,8,1406.08,12488.38,14.0,2,59.0,Quarterly,UPI,0,0,51124.08
C106084,49.0,Male,Pune,5,2264.05,11751.3,17.0,2,83.0,Monthly,UPI,0,0,64273.63
C106085,34.0,Male,Hyderabad,39,2214.88,79562.35,24.0,2,58.0,Monthly,UPI,0,0,120117.09
C106086,58.0,Female,Hyderabad,68,1142.07,68566.7,11.0,4,29.0,Monthly,Bank Transfer,0,0,77679.2
C106087,53.0,Female,Mumbai,40,671.15,25035.83,5.0,0,100.0,Quarterly,Wallet,0,0,53087.97
C106088,63.0,Male,Delhi,36,1229.64,43460.57,12.0,3,38.0,Monthly,Bank Transfer,0,0,54344.92
C106089,36.0,Male,Mumbai,21,2618.43,61208.08,16.0,4,100.0,Monthly,UPI,1,0,93192.16
C106090,52.0,Male,Hyderabad,26,1611.95,44138.05,23.0,5,69.0,Monthly,UPI,0,0,78288.48
C106091,63.0,Female,Kolkata,56,1575.52,83670.86,22.0,2,72.0,Quarterly,Credit Card,0,0,114663.76
C106092,57.0,Female,Bengaluru,57,2116.98,130281.87,13.0,3,82.0,Monthly,Credit Card,0,0,126839.75
C106093,45.0,Female,Pune,59,983.0,60708.94,12.0,2,73.0,Monthly,UPI,1,0,62702.08
C106094,18.0,Female,Kolkata,7,2169.44,15244.5,7.0,2,81.0,Annual,Credit Card,0,0,57962.27
C106095,59.0,Female,Bengaluru,42,1554.16,58500.76,11.0,3,44.0,Quarterly,Credit Card,1,0,79580.11
C106096,35.0,Female,Pune,13,1466.7,19512.49,18.0,2,74.0,Monthly,Debit Card,1,0,43242.87
C106097,65.0,Male,Delhi,34,1465.95,45297.67,23.0,4,82.0,Annual,Credit Card,0,0,81646.45
C106098,57.0,Female,Kolkata,53,2589.36,148569.93,19.0,0,72.0,Monthly,UPI,1,0,147350.97
C106099,50.0,Female,Bengaluru,46,1901.43,80411.01,10.0,0,60.0,Monthly,UPI,0,0,111519.56
C106100,29.0,Female,Other,57,2367.87,127518.63,5.0,3,92.0,Annual,UPI,1,0,154892.22
C106101,25.0,Female,Hyderabad,61,1826.15,106610.34,17.0,5,80.0,Annual,UPI,0,0,132778.0
C106102,41.0,Male,Pune,56,2367.65,141283.17,12.0,1,57.0,Monthly,UPI,1,0,136276.22
C106103,33.0,Female,Chennai,29,2814.65,80418.03,19.0,2,58.0,Annual,Debit Card,0,0,109118.23
C106104,67.0,Male,Hyderabad,14,1749.59,26568.55,8.0,6,21.0,Monthly,Credit Card,0,1,49474.41
C106105,21.0,Male,Hyderabad,68,1332.02,87596.24,27.0,4,74.0,Annual,UPI,1,0,111187.65
C106106,55.0,Male,Chennai,71,2204.68,147464.83,11.0,3,71.0,Monthly,UPI,0,0,154882.68
C106107,61.0,Female,Chennai,13,767.57,10923.65,25.0,4,42.0,Monthly,Credit Card,0,0,29159.89
C106108,44.0,Female,Bengaluru,17,1489.62,27301.13,15.0,3,84.0,Monthly,UPI,0,0,58348.67
C106109,26.0,Female,Hyderabad,29,2173.97,66333.05,19.0,5,59.0,Annual,Bank Transfer,1,0,82486.69
C106110,64.0,Female,Chennai,2,2031.05,3728.56,7.0,4,45.0,Annual,UPI,1,0,34084.28
C106111,33.0,Male,Chennai,62,3499.49,203171.82,15.0,2,50.0,Annual,Credit Card,1,0,208091.39
C106112,29.0,Female,Chennai,20,2081.96,46139.76,14.0,0,63.0,Monthly,Debit Card,1,0,72470.02
C106113,48.0,Female,Kolkata,56,2125.64,115608.01,6.0,2,25.0,Monthly,Credit Card,1,0,107825.45
C106114,41.0,Female,Mumbai,52,2029.95,109722.67,22.0,1,85.0,Monthly,Debit Card,0,0,135966.57
C106115,31.0,Male,Hyderabad,25,1757.98,41961.36,22.0,4,93.0,Monthly,Credit Card,0,0,92443.61
C106116,62.0,Female,Mumbai,62,2108.31,126308.64,17.0,3,86.0,Monthly,UPI,1,0,153847.51
C106117,42.0,Female,Pune,17,2107.79,34239.36,11.0,4,48.0,Annual,Debit Card,0,0,60092.99
C106118,51.0,Female,Hyderabad,39,1614.79,59919.04,21.0,6,67.0,Annual,UPI,1,0,82088.0
C106119,20.0,Female,Chennai,10,2832.2,31445.36,15.0,2,53.0,Monthly,Debit Card,0,0,76885.73
C106120,41.0,Female,Chennai,59,1667.9,107169.93,9.0,1,100.0,Quarterly,Credit Card,1,0,112860.45
C106121,59.0,Female,Other,25,1033.35,27311.46,13.0,4,58.0,Annual,Credit Card,1,0,44411.84
C106122,26.0,Female,Chennai,28,449.97,12792.74,15.0,3,100.0,Monthly,UPI,0,0,34226.46
C106123,43.0,Female,Pune,61,1450.12,97548.53,18.0,4,55.0,Quarterly,Debit Card,0,0,99560.85
C106124,37.0,Male,Bengaluru,58,1980.69,122706.73,23.0,3,81.0,Monthly,Credit Card,0,0,137656.32
C106125,57.0,Female,Pune,44,2268.25,108409.26,2.0,5,65.0,Annual,Credit Card,1,0,111343.21
C106126,27.0,Female,Bengaluru,23,399.0,9728.68,28.0,3,82.0,Monthly,Debit Card,0,0,43526.48
C106127,36.0,Female,Chennai,17,2663.74,49785.64,16.0,3,93.0,Monthly,UPI,0,0,95046.63
C106128,20.0,Female,Chennai,38,1978.9,76918.2,18.0,2,66.0,Monthly,UPI,0,0,102079.92
C106129,41.0,Male,Kolkata,30,2122.72,64799.89,18.0,2,100.0,Annual,UPI,0,0,111776.42
C106130,22.0,Male,Hyderabad,19,2332.93,44721.88,17.0,1,59.0,Monthly,Bank Transfer,0,0,85572.11
C106131,20.0,Female,Hyderabad,32,2245.3,76667.43,20.0,4,58.0,Monthly,Bank Transfer,0,0,97169.86
C106132,44.0,Female,Delhi,20,2460.83,44369.72,35.0,0,65.0,Quarterly,Credit Card,1,0,90420.12
C106133,33.0,Male,Mumbai,64,1336.64,91881.87,28.0,2,61.0,Monthly,UPI,0,0,96602.52
C106134,66.0,Male,Bengaluru,36,2200.32,76316.8,13.0,4,90.0,Monthly,Credit Card,0,0,108170.62
C106135,32.0,Male,Bengaluru,65,2480.55,175343.75,27.0,0,86.0,Monthly,Debit Card,0,0,193577.18
C106136,52.0,Male,Bengaluru,43,1860.44,79950.58,20.0,2,92.0,Monthly,UPI,0,0,114882.35
C106137,29.0,Male,Chennai,26,1883.44,49291.98,7.0,2,30.0,Annual,UPI,1,0,83184.35
C106138,58.0,Male,Pune,7,1914.5,14395.29,6.0,2,83.0,Quarterly,Credit Card,1,0,50900.13
C106139,70.0,Male,Hyderabad,34,2461.51,83733.15,14.0,4,100.0,Annual,UPI,1,0,116492.72
C106140,61.0,Male,Kolkata,36,2418.52,83492.18,22.0,3,77.0,Monthly,Bank Transfer,0,0,111058.27
C106141,43.0,Male,Chennai,6,503.39,2717.45,15.0,4,52.0,Monthly,Credit Card,0,0,19883.38
C106142,64.0,Female,Bengaluru,37,1792.01,73270.1,22.0,2,63.0,Monthly,UPI,0,0,81621.09
C106143,51.0,Male,Mumbai,62,1943.72,127311.74,21.0,5,56.0,Monthly,Wallet,0,0,137361.25
C106144,40.0,Male,Delhi,60,1980.56,122372.42,18.0,1,54.0,Annual,Credit Card,0,0,132356.36
C106145,48.0,Male,Hyderabad,64,1865.61,126446.09,13.0,2,100.0,Quarterly,Credit Card,0,0,129678.14
C106146,67.0,Male,Delhi,50,1706.19,89907.33,11.0,1,100.0,Monthly,UPI,1,0,107716.03
C106147,37.0,Male,Pune,52,1671.23,78022.05,12.0,2,64.0,Annual,Debit Card,1,0,98248.45
C106148,29.0,Male,Hyderabad,17,1539.63,23741.66,21.0,3,75.0,Monthly,Wallet,0,0,65152.51
C106149,40.0,Female,Hyderabad,60,1493.5,90831.04,16.0,5,67.0,Annual,UPI,0,0,115352.67
C106150,21.0,Female,Hyderabad,54,1512.82,86401.03,16.0,1,38.0,Monthly,UPI,0,0,89623.02
C106151,40.0,Female,Pune,10,3184.92,30326.65,10.0,0,58.0,Annual,Debit Card,1,0,75891.9
C106152,65.0,Female,Bengaluru,25,2507.85,69102.46,22.0,1,75.0,Annual,Credit Card,0,0,97516.07
C106153,65.0,Male,Pune,18,1590.92,26392.81,20.0,2,24.0,Monthly,UPI,1,0,55669.69
C106154,18.0,Female,Mumbai,64,1484.8,101522.5,35.0,3,51.0,Quarterly,UPI,1,0,103725.24
C106155,42.0,Male,Pune,59,2134.28,115123.84,16.0,3,88.0,Annual,Debit Card,1,0,140142.56
C106156,19.0,Female,Mumbai,27,1397.58,35263.12,28.0,1,99.0,Monthly,Bank Transfer,0,0,89715.37
C106157,47.0,Male,Bengaluru,58,2776.76,157997.07,12.0,2,80.0,Monthly,UPI,0,0,183254.98
C106158,20.0,Female,Kolkata,61,2326.31,141425.32,5.0,0,57.0,Annual,Credit Card,0,0,144442.22
C106159,38.0,Female,Delhi,71,829.83,55831.71,9.0,4,53.0,Monthly,Wallet,0,0,67292.58
C106160,42.0,Male,Mumbai,43,861.93,34335.44,21.0,4,60.0,Monthly,UPI,0,0,57384.97
C106161,37.0,Female,Delhi,11,1148.59,14056.77,6.0,2,60.0,Monthly,Bank Transfer,1,0,38890.04
C106162,66.0,Male,Mumbai,5,1633.74,8895.6,13.0,6,43.0,Monthly,Credit Card,0,0,51060.02
C106163,69.0,Female,Bengaluru,58,1023.77,60873.99,17.0,3,85.0,Annual,Credit Card,0,0,81557.79
C106164,39.0,Female,Chennai,39,1977.7,81912.47,21.0,5,96.0,Monthly,UPI,1,0,95538.74
C106165,38.0,Male,Bengaluru,48,1883.18,88581.09,8.0,1,95.0,Annual,Debit Card,0,0,117638.11
C106166,50.0,Male,Other,20,1372.6,28921.85,20.0,3,100.0,Quarterly,Bank Transfer,1,0,50094.11
C106167,69.0,Male,Mumbai,19,2139.7,38439.57,12.0,4,7.0,Annual,Credit Card,1,0,52607.77
C106168,55.0,Female,Hyderabad,60,3205.92,176585.23,21.0,2,100.0,Monthly,Credit Card,1,0,202741.6
C106169,32.0,Male,Mumbai,26,1333.97,36626.7,20.0,3,83.0,Monthly,UPI,0,0,69601.78
C106170,63.0,Female,Hyderabad,25,2982.98,81129.03,11.0,0,48.0,Monthly,Credit Card,0,0,107943.81
C106171,69.0,Female,Bengaluru,15,1548.71,21701.74,7.0,6,52.0,Monthly,Credit Card,0,0,42833.28
C106172,32.0,Male,Chennai,21,1414.13,31583.48,22.0,1,69.0,Quarterly,Credit Card,0,0,70507.97
C106173,63.0,Other,Mumbai,47,1379.21,66571.4,7.0,1,43.0,Quarterly,Credit Card,0,0,79048.11
C106174,42.0,Female,Other,35,2465.58,95043.55,15.0,2,65.0,Monthly,Debit Card,1,0,113363.73
C106175,38.0,Male,Other,44,1782.12,87326.96,13.0,4,63.0,Monthly,Bank Transfer,0,0,91359.75
C106176,41.0,Male,Hyderabad,6,1553.59,9651.85,8.0,2,33.0,Monthly,UPI,0,0,28339.4
C106177,22.0,Female,Mumbai,23,399.0,9508.08,11.0,2,76.0,Monthly,UPI,0,0,35620.53
C106178,23.0,Male,Pune,39,876.7,36793.12,14.0,1,99.0,Quarterly,Debit Card,1,0,52231.97
C106179,66.0,Male,Bengaluru,18,2462.45,49016.56,12.0,2,65.0,Monthly,Debit Card,0,0,90330.42
C106180,60.0,Male,Pune,40,2883.16,106691.37,15.0,3,76.0,Annual,Bank Transfer,1,0,137614.13
C106181,65.0,Female,Kolkata,36,2704.34,92868.13,12.0,2,60.0,Quarterly,UPI,0,0,124142.39
C106182,61.0,Female,Delhi,28,1379.7,37381.88,22.0,2,90.0,Annual,Credit Card,1,0,70165.28
C106183,64.0,Female,Bengaluru,64,2180.04,125618.3,23.0,3,98.0,Monthly,Wallet,0,0,161643.0
C106184,40.0,Male,Kolkata,58,1502.61,81676.65,9.0,1,61.0,Annual,UPI,0,0,98716.18
C106185,21.0,Female,Kolkata,38,2631.24,94215.58,15.0,2,72.0,Quarterly,Credit Card,1,0,118703.43
C106186,44.0,Female,Delhi,44,2329.55,108169.11,16.0,1,91.0,Monthly,UPI,0,0,130553.2
C106187,35.0,Male,Bengaluru,2,1907.61,3608.23,11.0,2,66.0,Monthly,UPI,1,0,42545.76
C106188,38.0,Male,Pune,35,1401.36,48766.99,13.0,2,27.0,Annual,Credit Card,0,0,57043.62
C106189,45.0,Female,Bengaluru,1,2613.61,2913.32,14.0,4,67.0,Monthly,Debit Card,0,0,46098.58
C106190,52.0,Female,Bengaluru,46,1912.51,91170.44,8.0,3,67.0,Monthly,UPI,1,0,91200.07
C106191,39.0,Female,Mumbai,60,2232.8,127566.1,12.0,1,55.0,Monthly,Bank Transfer,1,0,137388.63
C106192,57.0,Female,Other,63,847.03,55171.36,6.0,1,65.0,Monthly,Wallet,1,0,69038.23
C106193,40.0,Female,Pune,45,1034.49,43642.36,15.0,3,96.0,Monthly,Credit Card,1,0,65987.52
C106194,20.0,Male,Delhi,57,1504.65,79589.27,33.0,1,70.0,Quarterly,UPI,0,0,104850.73
C106195,57.0,Female,Chennai,37,3704.78,133431.71,10.0,5,56.0,Monthly,Bank Transfer,0,0,155453.82
C106196,67.0,Female,Bengaluru,7,961.9,6159.1,7.0,0,72.0,Quarterly,UPI,0,0,31721.09
C106197,27.0,Other,Pune,16,1486.3,23232.31,2.0,3,66.0,Monthly,UPI,0,0,50144.37
C106198,42.0,Male,Mumbai,50,1598.95,86864.8,13.0,1,65.0,Monthly,Credit Card,0,0,103243.64
C106199,69.0,Female,Pune,14,2695.14,37351.14,11.0,2,50.0,Monthly,Bank Transfer,1,0,65082.51
C106200,66.0,Female,Mumbai,6,2251.37,12483.1,11.0,5,55.0,Annual,UPI,0,1,45754.9
C106201,25.0,Male,Pune,61,790.33,45533.83,27.0,3,100.0,Monthly,Credit Card,1,0,82440.7
C106202,28.0,Male,Kolkata,21,1792.76,37040.08,16.0,3,47.0,Annual,Wallet,1,0,78256.54
C106203,22.0,Female,Chennai,10,1482.25,14854.81,24.0,2,64.0,Monthly,Wallet,0,1,42856.92
C106204,62.0,Male,Hyderabad,32,816.96,27195.55,21.0,3,87.0,Quarterly,UPI,1,0,50773.75
C106205,70.0,Female,Bengaluru,6,1805.93,11764.33,6.0,4,100.0,Quarterly,UPI,1,0,48728.33
C106206,54.0,Female,Kolkata,2,1974.53,3675.73,21.0,2,76.0,Monthly,UPI,0,0,47444.24
C106207,62.0,Male,Delhi,39,2494.3,103550.42,14.0,2,77.0,Quarterly,Debit Card,1,0,126357.78
C106208,55.0,Other,Delhi,49,2126.89,108135.34,5.0,2,39.0,Monthly,Debit Card,1,0,118183.32
C106209,46.0,Female,Bengaluru,27,1032.88,27124.56,10.0,0,46.0,Quarterly,Wallet,0,0,56475.44
C106210,22.0,Female,Delhi,56,1940.67,100157.46,24.0,2,81.0,Annual,Debit Card,0,0,135348.27
C106211,26.0,Male,Delhi,14,2941.94,43713.35,14.0,2,86.0,Monthly,UPI,1,0,88470.07
C106212,65.0,Female,Hyderabad,23,2055.41,44142.29,11.0,3,56.0,Quarterly,Credit Card,0,0,81315.71
C106213,19.0,Male,Other,51,2104.19,107114.52,22.0,2,61.0,Monthly,Credit Card,0,0,108286.49
C106214,18.0,Male,Bengaluru,25,1257.05,30890.04,25.0,3,46.0,Monthly,Debit Card,0,0,55175.73
C106215,57.0,Male,Bengaluru,53,1400.4,78053.72,17.0,2,95.0,Monthly,Bank Transfer,1,0,91401.87
C106216,68.0,Male,Bengaluru,11,1258.37,14173.07,12.0,0,80.0,Monthly,Debit Card,1,0,41236.52
C106217,47.0,Male,Hyderabad,35,1821.04,59893.65,23.0,3,100.0,Monthly,UPI,1,0,96829.14
C106218,28.0,Other,Delhi,55,1908.16,111234.59,2.0,2,64.0,Quarterly,UPI,1,0,108368.81
C106219,45.0,Female,Bengaluru,58,1883.91,114066.45,16.0,1,91.0,Monthly,UPI,1,0,140781.47
C106220,61.0,Male,Pune,68,2758.84,192045.38,22.0,2,69.0,Annual,Bank Transfer,0,0,196401.24
C106221,29.0,Male,Chennai,37,1920.94,63476.55,24.0,1,66.0,Quarterly,Bank Transfer,0,0,96166.15
C106222,56.0,Female,Chennai,9,499.2,4979.53,27.0,4,72.0,Quarterly,Credit Card,1,1,32387.18
C106223,43.0,Male,Delhi,28,1511.55,37566.32,24.0,2,67.0,Monthly,Bank Transfer,0,0,72444.48
C106224,30.0,Female,Pune,55,1718.13,101258.14,18.0,2,87.0,Monthly,UPI,0,0,134296.35
C106225,25.0,Female,Bengaluru,46,1701.27,72865.04,9.0,4,34.0,Annual,Bank Transfer,1,0,88423.93
C106226,45.0,Female,Other,70,1659.86,102294.89,13.0,3,70.0,Monthly,Bank Transfer,0,0,117148.53
C106227,47.0,Male,Delhi,27,1369.25,32844.12,13.0,6,33.0,Monthly,Debit Card,0,0,42503.77
C106228,26.0,Male,Hyderabad,10,2616.49,23446.56,10.0,4,96.0,Monthly,UPI,0,0,77782.14
C106229,56.0,Male,Chennai,23,929.22,23353.59,1.0,2,76.0,Monthly,Bank Transfer,0,0,37947.09
C106230,48.0,Male,Chennai,21,1183.54,26348.01,15.0,3,54.0,Annual,Debit Card,0,0,48974.56
C106231,38.0,Male,Pune,45,798.19,35890.23,8.0,1,74.0,Quarterly,Credit Card,1,0,51119.33
C106232,64.0,Female,Bengaluru,3,2303.25,7588.64,16.0,2,82.0,Monthly,Debit Card,1,0,55900.16
C106233,51.0,Female,Bengaluru,59,1054.28,62860.8,6.0,4,33.0,Annual,Debit Card,0,0,63655.08
C106234,48.0,Female,Hyderabad,43,2154.69,88828.23,5.0,0,68.0,Quarterly,Bank Transfer,0,0,107360.48
C106235,69.0,Female,Bengaluru,7,1712.51,10566.56,10.0,3,81.0,Quarterly,Debit Card,1,0,49121.96
C106236,42.0,Male,Delhi,27,1626.32,47057.54,21.0,0,85.0,Monthly,Bank Transfer,0,0,76572.76
C106237,29.0,Female,Delhi,62,2058.77,141934.65,17.0,3,91.0,Monthly,UPI,0,0,128114.66
C106238,18.0,Male,Hyderabad,42,2913.25,112113.0,20.0,2,58.0,Monthly,UPI,0,0,146998.67
C106239,39.0,Male,Hyderabad,4,1005.67,4479.48,8.0,4,83.0,Quarterly,Bank Transfer,0,0,34648.27
C106240,57.0,Female,Bengaluru,62,1334.44,77378.47,15.0,9,100.0,Monthly,Credit Card,0,0,104256.38
C106241,54.0,Female,Pune,8,1024.61,8337.1,8.0,4,66.0,Annual,Credit Card,0,0,39039.48
C106242,64.0,Female,Pune,17,1925.39,30272.66,23.0,1,74.0,Monthly,Credit Card,0,0,86685.2
C106243,18.0,Male,Hyderabad,5,1468.9,6951.7,24.0,1,80.0,Monthly,Credit Card,0,0,43486.54
C106244,18.0,Male,Bengaluru,63,1333.18,93831.91,12.0,1,47.0,Annual,UPI,1,0,95772.7
C106245,59.0,Male,Chennai,9,1858.615,13182.1,25.0,0,92.0,Monthly,Credit Card,1,0,51616.36
C106246,59.0,Male,Kolkata,8,1133.21,8683.4,13.0,2,63.0,Monthly,Bank Transfer,0,0,29352.65
C106247,38.0,Male,Mumbai,7,2573.47,18461.87,26.0,1,90.0,Annual,Bank Transfer,0,0,68019.66
C106248,32.0,Female,Bengaluru,37,510.75,16876.23,7.0,1,90.0,Monthly,Debit Card,0,0,39100.79
C106249,34.0,Female,Chennai,55,2727.48,139190.62,7.0,1,66.0,Monthly,Credit Card,0,0,167142.64
C106250,39.0,Male,Chennai,67,2687.59,199251.62,19.0,2,72.0,Monthly,UPI,0,0,198591.2
C106251,55.0,Female,Delhi,8,1242.97,10819.96,9.0,3,42.0,Quarterly,Bank Transfer,0,0,38921.73
C106252,52.0,Male,Hyderabad,69,1991.36,136621.99,17.0,1,70.0,Monthly,UPI,0,0,157193.61
C106253,62.0,Female,Chennai,5,3617.86,19199.7,7.0,2,77.0,Annual,Credit Card,0,0,80051.35
C106254,33.0,Male,Delhi,17,1951.61,31841.53,7.0,2,40.0,Monthly,Credit Card,0,0,44767.38
C106255,25.0,Female,Bengaluru,58,1141.59,70786.21,22.0,1,100.0,Monthly,Credit Card,0,0,107180.44
C106256,64.0,Female,Mumbai,63,2410.76,155076.01,29.0,1,100.0,Monthly,Debit Card,1,0,171585.07
C106257,34.0,Female,Bengaluru,27,2173.97,52798.73,14.0,1,59.0,Monthly,UPI,0,0,83168.35
C106258,34.0,Male,Pune,68,1114.36,77319.98,20.0,1,76.0,Monthly,Bank Transfer,1,0,93768.97
C106259,43.0,Female,Hyderabad,28,1466.45,40190.72,14.0,3,71.0,Annual,Credit Card,0,0,53658.92
C106260,30.0,Male,Kolkata,58,1659.96,93847.11,20.0,2,67.0,Monthly,Credit Card,0,0,114087.96
C106261,34.0,Male,Hyderabad,50,2870.41,147866.81,1.0,2,25.0,Monthly,Bank Transfer,0,0,150309.55
C106262,55.0,Male,Hyderabad,67,1308.45,82346.39,10.0,3,55.0,Annual,Bank Transfer,1,0,86549.87
